anno,rank,titolo,artista,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,neutral,optimism,pride,realization,relief,remorse,sadness,surprise
1974,13,Midnight at the Oasis,Maria Muldaur,0.0059372377581894,0.0049376343376934,0.0015100403688848,0.0037755966186523,0.0321937948465347,0.0024222834035754,0.0014193063834682,0.0014128219336271,0.0034021113533526,0.0019939371850341,0.0016884232172742,0.0011251115938648,0.0007514212629757,0.0452871732413768,0.0018314979970455,0.0007109335274435,0.0005191917880438,0.0461081117391586,0.0079753724858164,0.000899804290384,0.8851563334465027,0.003789029084146,0.0016177238430827,0.0074120596982538,0.0016502228099852,0.0003809598565567,0.0016448916867375,0.0022435756400227
1974,14,You Make Me Feel Brand New,The Stylistics,0.1187379211187362,0.0009551002876833,0.0078846327960491,0.0066334819421172,0.0751779899001121,0.1618805825710296,0.0093010887503623,0.0209281425923109,0.0326708517968654,0.0037006770726293,0.0060166106559336,0.0016845568316057,0.000671325775329,0.0072275032289326,0.0024290599394589,0.009659381583333,0.0016287085600197,0.0230161696672439,0.9232560992240906,0.0025206869468092,0.0141033995896577,0.0361853279173374,0.0015922058373689,0.0053866729140281,0.001780753955245,0.0048256213776767,0.0072432830929756,0.0016877176240086
1974,15,Show and Tell,Al Wilson,0.0114746913313865,0.0029437630437314,0.004057359881699,0.0057673566043376,0.0407539494335651,0.0073519488796591,0.0037546076346188,0.0138267204165458,0.0254344791173934,0.0023747277446091,0.0023431044537574,0.0016044053481891,0.0005144660244695,0.0178694725036621,0.0011551914503797,0.0005665799835696,0.0004348266811575,0.0139562878757715,0.8808870315551758,0.0007705813040956,0.1307428926229477,0.0087971435859799,0.0003968346281908,0.0055122380144894,0.0004523425595834,0.000806878611911,0.0019681227859109,0.0024744113907217
1974,16,Spiders and Snakes,Jim Stafford,0.0015570184914395,0.0051825586706399,0.2713472545146942,0.3603381216526031,0.034350574016571,0.0105811767280101,0.0105168875306844,0.0036995853297412,0.0057278238236904,0.0226973127573728,0.1388417184352874,0.0175483915954828,0.0068844552151858,0.0076858368702232,0.0086185587570071,0.0003264202387072,0.0008074432262219,0.009423884563148,0.0971520319581031,0.005537630058825,0.1019619554281234,0.0041690049692988,0.0012182977516204,0.0162600930780172,0.001163454609923,0.0009899380384013,0.0066668782383203,0.0031931037083268
1974,17,Rock On,David Essex,0.0138563150539994,0.0015724188415333,0.001004239777103,0.0027268843259662,0.0280410889536142,0.0013469863915815,0.0946292206645011,0.4935446083545685,0.0046633230522274,0.0019784641917794,0.0019827717915177,0.0009276049095205,0.0005462247063405,0.0172076076269149,0.0015278523787856,0.0003296884533483,0.0003134956932626,0.0021902711596339,0.007342881988734,0.0008606320479884,0.4618333578109741,0.0045117288827896,0.0002012500044656,0.0075145494192838,0.0003145087102893,0.0004581702523864,0.0011753757717087,0.0134422546252608
1974,18,Sunshine on My Shoulders,John Denver,0.1361078321933746,0.0085490094497799,0.0022465835791081,0.0044710091315209,0.0334594883024692,0.0184076335281133,0.0011946959421038,0.0018394085345789,0.1797026842832565,0.0067860065028071,0.0034323409199714,0.0016858716262504,0.000779555470217,0.0375542044639587,0.0010924246162176,0.0106693236157298,0.0021820664405822,0.6610710620880127,0.6127652525901794,0.0019495998276397,0.0119355805218219,0.0324031077325344,0.0058228238485753,0.0069098817184567,0.0078841065987944,0.0029948682058602,0.0164008475840091,0.0022093765437602
1974,19,Sideshow,Blue Magic,0.0022349450737237,0.0034434127155691,0.0045445691794157,0.0205832440406084,0.0092996470630168,0.0058172619901597,0.0021507127676159,0.005478149279952,0.018345745280385,0.198453664779663,0.0114439995959401,0.0039944765157997,0.0027245213277637,0.018538512289524,0.019505076110363,0.0003131187113467,0.0139005426317453,0.0162940826267004,0.0052407779730856,0.0273843873292207,0.2250159233808517,0.0061320909298956,0.0008166070329025,0.0154245290905237,0.0037374543026089,0.0027504272293299,0.6180784702301025,0.0077311918139457
1974,20,Hooked on a Feeling,Blue Swede,0.0087051400914788,0.00137136480771,0.0023127163294702,0.0047006513923406,0.074792630970478,0.0072412532754242,0.0015910798683762,0.0012122304178774,0.0110502587631344,0.0030812891200184,0.0022704654838889,0.0012553272536024,0.0006190254935063,0.0211618710309267,0.0011161471484228,0.0007619261159561,0.0005861541721969,0.0273950323462486,0.7748916149139404,0.0009617360192351,0.25667205452919,0.0069573908112943,0.0012406317982822,0.0117240473628044,0.001489472691901,0.0007627833401784,0.0026070920284837,0.0028064942453056
1974,21,Billy Don't Be a Hero,Bo Donaldson and The Heywoods,0.002405297011137,0.0009402353898622,0.0092922570183873,0.0313926860690116,0.0154962986707687,0.0334736742079257,0.0006618681363761,0.0004029255360364,0.0078123547136783,0.0161104314029216,0.0178049728274345,0.0048469826579093,0.0016091710422188,0.0008028995944187,0.0038124579004943,0.0006821056595072,0.0025399522855877,0.0023553541395813,0.0022353075910359,0.0017374454764649,0.8653959035873413,0.0039865239523351,0.0010315163526684,0.0128049608319997,0.0018321238458156,0.0020245690830051,0.0358464978635311,0.0004983952385373
1974,22,Band on the Run,Paul McCartney and Wings,0.001290809479542,0.0129024544730782,0.0020882277749478,0.0103382524102926,0.0115402247756719,0.0082996096462011,0.0010789323132485,0.0006705754785798,0.0184058174490928,0.00464553758502,0.005324593745172,0.0012623474467545,0.000611137249507,0.0046582194045186,0.0017532893689349,0.0011627925559878,0.0006526059587486,0.0211235918104648,0.0008676646393723,0.0010472319554537,0.8290196657180786,0.0832121074199676,0.0009321899851784,0.0074099097400903,0.0020266408100724,0.0010156274074688,0.0041618840768933,0.0007462358917109
1974,23,The Most Beautiful Girl,Charlie Rich,0.0454084761440753,0.0033839987590909,0.0073052472434937,0.0099136941134929,0.0240625031292438,0.0174933709204196,0.0747143253684043,0.3441616296768188,0.0085939243435859,0.1546459197998047,0.0094995629042387,0.0048996950499713,0.0149736488237977,0.0089669609442353,0.0186348818242549,0.0013793657999485,0.0285194497555494,0.0076813930645585,0.2048897445201873,0.0266246329993009,0.017573993653059,0.0064792414195835,0.0009313399204984,0.0339701771736145,0.0029742957558482,0.150992140173912,0.6779294610023499,0.0262902081012725
1974,24,Time in a Bottle,Jim Croce,0.0025191681925207,0.0019935509189963,0.0025121027138084,0.0180666837841272,0.0188128799200058,0.0035942669492214,0.0023627025075256,0.0045749475248157,0.616473913192749,0.0201790444552898,0.0060423305258154,0.0034777100663632,0.0007364537450484,0.0035171643830835,0.0010998831130564,0.0007961569936014,0.0007474557496607,0.00175489007961,0.0066220327280461,0.0011116362875327,0.3911031782627105,0.0255189444869756,0.0004464898374862,0.0115450713783502,0.0005741633940488,0.0015701415250077,0.0075710471719503,0.0011920683318749
1974,25,Annie's Song,John Denver,0.0167515892535448,0.002576072467491,0.0041097695939242,0.0060290857218205,0.0430208258330822,0.0182063616812229,0.0016533539164811,0.001715974882245,0.0154493888840079,0.0027307386044412,0.0022114999592304,0.0022402508184313,0.0004562678514048,0.0111368698999285,0.0010847109369933,0.0027915369719266,0.000677169766277,0.0407499745488166,0.9233333468437196,0.0009867694461718,0.0493214875459671,0.0076021165587008,0.0007981338421814,0.0056171431206166,0.0011426905402913,0.0010165170533582,0.0042154123075306,0.0015337069053202
1974,26,Let Me Be There,Olivia Newton-John,0.0064233322627842,0.0011445322306826,0.001346300705336,0.0050612306222319,0.0521736815571785,0.1789701431989669,0.0009930813685059,0.0038282296154648,0.270781010389328,0.0020735750440508,0.0015519740991294,0.000864470610395,0.0002474602079018,0.0037676147185266,0.0009974184213206,0.0020549264736473,0.000661812198814,0.0036185756325721,0.0142928333953022,0.0009409160702489,0.4870594441890716,0.0581833496689796,0.0007813947158865,0.0049873879179358,0.0014439056394621,0.0012418909464031,0.0024349528830498,0.000401311146561
1974,27,Sundown,Gordon Lightfoot,0.001937021035701,0.0020734060090035,0.0114970942959189,0.0881808400154113,0.0592348612844944,0.2807410657405853,0.0063787694089114,0.0033440142869949,0.0047593698836863,0.069620780646801,0.0366720668971538,0.0082134213298559,0.0343202501535415,0.0006274044862948,0.0116200624033808,0.0008770662243478,0.0038008452393114,0.001455241581425,0.0022270798217505,0.0350189208984375,0.0930320918560028,0.0297657176852226,0.0014028877485543,0.0462647713720798,0.0047741122543811,0.0521862134337425,0.0894219577312469,0.0004993610200472
1974,28,(You're) Having My Baby,Paul Anka,0.0270434468984603,0.0034945816732943,0.008103210479021,0.0085589252412319,0.0216759722679853,0.0084372609853744,0.0044095609337091,0.0027034161612391,0.0112620955333113,0.0115505801513791,0.0219569206237792,0.0038217359688133,0.001002557342872,0.0046418970450758,0.0018159644678235,0.0042923712171614,0.0010179295204579,0.0188767407089471,0.9698148965835572,0.0013103710953146,0.0112038338556885,0.0112347630783915,0.0006877515697851,0.0081327930092811,0.0007845725049264,0.0027399947866797,0.011899690143764,0.0033105451148003
1974,29,Rock Me Gently,Andy Kim,0.0234803091734647,0.0029488154686987,0.0058013987727463,0.0100834062322974,0.0333742685616016,0.0069878255017101,0.0072845621034502,0.0068148341961205,0.0107300700619816,0.0084782661870121,0.0094741517677903,0.0037486478686332,0.001773040392436,0.0172455571591854,0.0028090910054743,0.0009585447260178,0.0011090422049164,0.0236226134002208,0.9513868689537048,0.0022107150871306,0.0315083265304565,0.0056947860866785,0.0009570741676725,0.0210655704140663,0.0010408125817775,0.0014072190970182,0.0070913797244429,0.0161108393222093
1974,30,Boogie Down,Eddie Kendricks,0.009696789085865,0.0867102071642875,0.0040401224978268,0.0075815925374627,0.0397074930369854,0.0139737660065293,0.0012962908949702,0.0025883906055241,0.0098700132220983,0.0024082930758595,0.0027650871779769,0.0022462180349975,0.0008848457364365,0.0251540392637252,0.0013070892309769,0.0011782650835812,0.0006154803559184,0.0778160616755485,0.8784835934638977,0.0010796048445627,0.0794322043657302,0.0110088242217898,0.0006763126002624,0.0046134353615343,0.0011037240037694,0.0010822110343724,0.0044249692000448,0.0013488284312188
1974,31,You're Sixteen,Ringo Starr,0.7181040048599243,0.0022986859548836,0.0025310404598712,0.0036762098316103,0.0292984023690223,0.0028443036135286,0.0019745822064578,0.001504800398834,0.0035777827724814,0.003826989326626,0.0034761985298246,0.001554730348289,0.0006461019511334,0.0161164198070764,0.0013632521731778,0.0029899915680289,0.0006638289778493,0.0316749997437,0.7529478669166565,0.0005188016803003,0.0107152508571743,0.0045255222357809,0.0030261052306741,0.0076730162836611,0.0009159946930594,0.0006385475280694,0.0027869574259966,0.0067437752149999
1974,32,If You Love Me (Let Me Know),Olivia Newton-John,0.0084735844284296,0.0026651464868336,0.0078050955198705,0.0072527388110756,0.0334894955158233,0.0685744732618331,0.0118816317990422,0.0526675172150135,0.0918538942933082,0.0059917382895946,0.0066696982830762,0.0018700895598158,0.0007159119704738,0.0138234375044703,0.0036132554523646,0.0022954852320253,0.001463827677071,0.0257044099271297,0.95052570104599,0.0034652636386454,0.0427070222795009,0.0475106798112392,0.0005256169242784,0.0062902481295168,0.0012624353403225,0.00390161620453,0.0093672377988696,0.0028510752599686
1974,33,Dark Lady,Cher,0.0031894072890281,0.1913473457098007,0.0021812878549098,0.0117627838626503,0.0103187849745154,0.0011810957221314,0.001086433767341,0.0012850631028413,0.0020273504778742,0.0045471214689314,0.0018708317074924,0.0021925838664174,0.0024312215391546,0.0115278186276555,0.0020542021375149,0.0003774923097807,0.0010640120599418,0.0732227712869644,0.0028475769795477,0.0013504531234502,0.7171409130096436,0.0029738813173025,0.0011711959959939,0.0181435104459524,0.0020516004879027,0.000586669484619,0.0049500237219035,0.0057269874960184
1974,34,Best Thing That Ever Happened to Me,Gladys Knight & the Pips,0.565690815448761,0.0017275614663958,0.0020539888646453,0.003820935729891,0.125789538025856,0.0384668633341789,0.0023302952758967,0.0028026096988469,0.009239112958312,0.0050699631683528,0.0039977678097784,0.000924537947867,0.0004915121826343,0.0061858971603214,0.0010445365915074,0.0036322348751127,0.0011151283979415,0.0493312180042266,0.7788602113723755,0.0008099566330201,0.0168003607541322,0.0235117711126804,0.0032644176390022,0.0077485092915594,0.0026502287946641,0.0017478707013651,0.0073282504454255,0.0011860997183248
1974,35,Feel Like Makin' Love,Roberta Flack,0.0143148647621274,0.0047673475928604,0.0020818144548684,0.0035914126783609,0.0231973994523286,0.0052014295943081,0.002161951502785,0.0031019921880215,0.029907152056694,0.0032188487239181,0.0018839712720364,0.0016925812233239,0.0008863637922331,0.1451172530651092,0.002169614424929,0.0025600669905543,0.0008662124746479,0.1208125948905944,0.8302057981491089,0.0018570077372714,0.0436062105000019,0.0115505307912826,0.0014607432531192,0.0087685631588101,0.0014958581887185,0.00117656996008,0.0045545981265604,0.0094343470409512
1974,36,Just Don't Want to Be Lonely,The Main Ingredient,0.0025431821122765,0.0016088630072772,0.0217241514474153,0.0410271137952804,0.0535590387880802,0.0451205484569072,0.0045586014166474,0.0066148662008345,0.4625797867774963,0.0390504077076911,0.0829341411590576,0.013134597800672,0.0017241716850548,0.0048752049915492,0.0029198948759585,0.0011532073840498,0.001815045136027,0.0065558035857975,0.4501617848873138,0.0029534369241446,0.075637586414814,0.0171767007559537,0.0007874836446717,0.0082960771396756,0.0015556935686618,0.0061382292769849,0.0327403470873832,0.0009053184185177
1974,37,Nothing from Nothing,Billy Preston,0.0026317865122109,0.327399730682373,0.0049305940046906,0.0499040856957435,0.1146793365478515,0.0097582982853055,0.0012679145438596,0.0024837721139192,0.0038133494090288,0.0047835852019488,0.0200016479939222,0.0009223946835845,0.0008459214586764,0.0023999880068004,0.0004192246415186,0.0002661351172719,0.0003601511707529,0.0284649562090635,0.0032096898648887,0.0005038533126935,0.4871239066123962,0.0131568107753992,0.0005685404757969,0.0137230549007654,0.0020002990495413,0.000486610137159,0.0018574931891635,0.000598524173256
1974,38,Rock Your Baby,George McCrae,0.0172719545662403,0.0070292204618453,0.0039800466038286,0.0058844182640314,0.036000832915306,0.0355988405644893,0.0011150685604661,0.0015806902665644,0.009726551361382,0.0020443021785467,0.0016890541883185,0.0016239656833931,0.0005132028018124,0.0194469336420297,0.0008905152208171,0.0015878652920946,0.0007463180227205,0.086182564496994,0.713887631893158,0.0008768890402279,0.2607896029949188,0.0037103469949215,0.0010222557466477,0.0028258287347853,0.0015225673560053,0.0008919044048525,0.0038400131743401,0.000638709811028
1974,39,Top of the World,The Carpenters,0.0384046323597431,0.0015190482372418,0.0018372165504842,0.0038549078162759,0.0930951982736587,0.0348431020975112,0.0010651386110112,0.0019683204591274,0.4717971384525299,0.0050536785274744,0.0025640577077865,0.0013498783810064,0.0005443844711408,0.0350965894758701,0.0012412493815645,0.0072249001823365,0.0010639582760632,0.0914458259940147,0.5488623380661011,0.0013425038196146,0.0412195213139057,0.1781073659658432,0.004123359452933,0.007546067237854,0.0038410895504057,0.0020991754718124,0.004109289497137,0.0018090008525177
1974,40,The Joker,Steve Miller Band,0.042753379791975,0.005714161787182,0.0115482173860073,0.0181732941418886,0.1298418939113617,0.025543674826622,0.0024527281057089,0.001874890178442,0.0084850862622261,0.0074953767471015,0.0143742794170975,0.0048284749500453,0.0014924044953659,0.0086073856800794,0.0027375018689781,0.0009349429165013,0.0009698069188743,0.0385134704411029,0.9469975829124452,0.0022306577302515,0.0236228872090578,0.0110994949936866,0.001623905962333,0.0118090910837054,0.0017471826868131,0.001824231701903,0.006665049586445,0.0013933648588135
1974,41,I've Got to Use My Imagination,Gladys Knight & the Pips,0.0383037936408072,0.002268188574817,0.0028897970041725,0.0222428325796499,0.1095123775303363,0.0452441616216674,0.0221201323438435,0.0076371163595467,0.0285502918995916,0.22096535860328,0.0108116390183568,0.0018037018598988,0.004052921780385,0.0072292051045224,0.0057452077162452,0.0134406269498867,0.0042947022302541,0.0065121424850076,0.0026571862399578,0.0178567570401355,0.0695992261171341,0.4036900112405419,0.0021031820215284,0.1021371302194893,0.0047575880307704,0.0039168685907498,0.164128222153522,0.0059560798108577
1974,42,The Show Must Go On,Three Dog Night,0.0008662689942866,0.0442920364439487,0.0478680543601512,0.262305736541748,0.0037295015063136,0.001438507810235,0.0027048678603023,0.0022879969328641,0.0255432240664958,0.2340019047260284,0.0146398097276687,0.0310312137007713,0.0332298390567302,0.0051971548236906,0.0081766601651906,0.0003240648948121,0.0044458652846515,0.0101309949532151,0.0015449012862518,0.0108124958351254,0.0622833296656608,0.0043383720330893,0.0011829000432044,0.0345493480563163,0.0019704021979123,0.00592822721228,0.1482055932283401,0.0075734630227088
1974,43,Rock the Boat,The Hues Corporation,0.0094223511405289,0.0025698896497488,0.0047053939197212,0.0084046800620853,0.0310067432001233,0.0103670633980073,0.0092040218878537,0.1994405516888946,0.0734273124253377,0.0036349733127281,0.0045505899470299,0.0023584043374285,0.0008712533744983,0.0148175475187599,0.0020841780351474,0.0016779717989265,0.0005963194125797,0.008140601683408,0.2689424304408021,0.0009353432105854,0.5061631351709366,0.0072579562547616,0.0006791306805098,0.0035732215037569,0.0007423390634357,0.0010971721931127,0.0028861307073384,0.0022480211919173
1974,44,Smokin' in the Boys Room,Brownsville Station,0.0007358721923083,0.0024262664373964,0.0045624827034771,0.0661927610635757,0.0211259871721267,0.0025447939988225,0.0179455000907182,0.0441200286149978,0.001374237705022,0.0284523610025644,0.0454115904867649,0.0013205719878897,0.0013642736012116,0.0015375840011984,0.0014781941426917,8.812618034426123e-05,0.0005631578969769,0.0018552577821537,0.0002878748928196,0.0017522640991955,0.7591620683670044,0.0037050622049719,0.0001537934876978,0.0132109737023711,0.0006918634753674,0.0003094031708315,0.0063475840725004,0.0029815938323736
1974,45,Living for the City,Stevie Wonder,0.0160027891397476,0.0021317087424298,0.006721675939237,0.0204588643585642,0.0304991289352377,0.0200841746797474,0.0068944566107044,0.013189938123105,0.0083757581111664,0.029264631991585,0.0145823914790526,0.0028218377071122,0.0014585548002893,0.0091621940955519,0.0034685178737466,0.2831337995788393,0.0025926762609742,0.0052278232760727,0.0047152387366319,0.0020259884380114,0.551575168967247,0.0555166723206639,0.0016688288693937,0.0130529537176092,0.0043843044938209,0.0042441344606534,0.0282350911293178,0.0058878780012795
1974,46,Then Came You,Dionne Warwick & The Spinners,0.0234019067138433,0.0031269715982489,0.003723234985955,0.0046861887676641,0.0272385329008102,0.0038134071510285,0.0116749355802312,0.0188901165965944,0.0111397393047809,0.006245725788176,0.0027728840941563,0.0023775589652359,0.0016758202691562,0.0632742382586002,0.0047313012182712,0.0011168377823196,0.001623946824111,0.0376099403947591,0.787693977355957,0.0031203136895783,0.1790754348039627,0.0055725021520629,0.0014943059068173,0.0225492902100086,0.0014914099592715,0.0013240784755907,0.0076306944247335,0.0476572848856449
1974,47,The Night Chicago Died,Paper Lace,0.0293346652761101,0.0053281229920685,0.00212359969737,0.0075592757202684,0.2385177984833717,0.0012564735952764,0.0013333835522644,0.0020130490302108,0.0031828292412683,0.0070507111959159,0.0021663036895915,0.0032941157696768,0.0017931638867594,0.0644144341349601,0.0157580290688201,0.0004042618384119,0.0027293628518236,0.0158897782675921,0.0022817819262854,0.0031525810190942,0.5567467659711838,0.0051876092329621,0.0046961801126599,0.0282741077244281,0.0032528628362342,0.0004030742493341,0.0186454761133063,0.0144512355327606
1974,49,Waterloo,ABBA,0.0138992220163345,0.0010297048138454,0.0114337317645549,0.0174098443239927,0.1232107505202293,0.0112455561757087,0.0471669659018516,0.0609114505350589,0.012447296641767,0.1362592726945877,0.0107732359319925,0.0025254427455365,0.0065939873456954,0.0346067138016223,0.0329481475055217,0.000311326177325,0.0062706838361918,0.0188910365104675,0.5588597059249878,0.0456504449248313,0.075877770781517,0.0321401804685592,0.0032594071235507,0.092308685183525,0.0062190406024456,0.0077176066115498,0.1206763088703155,0.0520667545497417
1974,50,The Air That I Breathe,The Hollies,0.0052885459735989,0.0021199185866862,0.0163649190217256,0.0208538156002759,0.0342974625527858,0.0660457462072372,0.0059179323725402,0.0128855388611555,0.2627676725387573,0.0516501627862453,0.014675592072308,0.0081004239618778,0.0019480907358229,0.0055664922110736,0.0042629465460777,0.0028980369679629,0.0056478688493371,0.0168682895600795,0.8969144821166992,0.0071788220666348,0.0265000462532043,0.0166294611990451,0.0009239373612217,0.0088873524218797,0.0025276381056755,0.0142418602481484,0.1654339581727981,0.002270326251164
1974,51,Rikki Don't Lose That Number,Steely Dan,0.0026522141415625,0.0009095988352783,0.0022933478467166,0.0104322601109743,0.1081666201353073,0.1057904362678527,0.008760298602283,0.0016919771442189,0.0020910515449941,0.0034938147291541,0.0165215674787759,0.0013559331418946,0.0008676435681991,0.0016062464565038,0.0520057789981365,0.0004791606625076,0.000853385485243,0.0020042993128299,0.0011269394308328,0.0095591284334659,0.6042932271957397,0.0323703847825527,0.0008279304602183,0.0304797086864709,0.0032355617731809,0.0006810470949858,0.003711445024237,0.0008078407263383
1974,52,Mockingbird,Carly Simon & James Taylor,0.0009750764002092,0.0015906647313386,0.002055344171822,0.0202808044850826,0.0829434841871261,0.0061016897670924,0.0014078436652198,0.0008787973201833,0.0108646871522068,0.0241870954632759,0.0073780557140707,0.0014076641527935,0.0006216093315742,0.0024117964785546,0.0050122383981943,0.0001700375432847,0.0008698649471625,0.0034075994044542,0.0008734010043554,0.0027635400183498,0.6968120336532593,0.0636536478996276,0.0006476281560026,0.0419422499835491,0.0023094543721526,0.0005547238397412,0.0143618006259202,0.0014219261938706
1974,53,Help Me,Joni Mitchell,0.0126125207170844,0.0031615428160876,0.0167997479438781,0.0146677680313587,0.0309342555701732,0.0510432161390781,0.1235476434230804,0.1562259197235107,0.107868492603302,0.0693704485893249,0.0359771102666854,0.006363917607814,0.0035534864291548,0.0137909147888422,0.0391083396971225,0.0044143260456621,0.0054773315787315,0.0183924809098243,0.9378003478050232,0.0330057181417942,0.0113159734755754,0.1437767595052719,0.0009923431789502,0.0190833546221256,0.0027514530811458,0.0329290740191936,0.0751390010118484,0.0161264613270759
